balance,n_coins,estimated_total_balance,buy_or_sell_ratio,price
1000,0,1000,0,139.46
862.2123550440988,0.9870203449802477,999.8622123550441,0.13778764495590123,139.46
877.6977808930804,0.8745725627839663,998.2576086728502,-0.11392650898045235,137.85
663.2449228545263,2.370128619890533,1002.7658476538452,0.24433565027399615,143.25
406.3088755449564,4.172144284466919,1000.5891074244244,0.3873924073232979,142.44
302.4982999815792,4.905520742905599,996.18798823586,0.25549669675352926,141.41
172.93967318638533,5.821897606176618,995.2244910827709,0.42829538811650647,141.24
115.93180231536365,6.170732979202164,1123.365668499909,0.3296402139582025,163.26
486.1233882284092,3.854140405676866,1102.6316875204807,-0.37541611042531586,159.96
509.26599973076526,3.7068971762887286,1092.4721324762709,-0.03820390901464276,157.33
272.1946988709002,5.143649357549377,1120.0738589693394,0.4655156656544872,164.84
269.03521456645035,5.162713894998914,1123.7741270224706,0.011607442457754726,165.56
204.0375024767099,5.535269488421662,1168.7796216137212,0.2415955554163573,174.29
270.40957412741386,5.163502322841309,1193.179074242384,-0.06716333619492106,178.71
463.4620086559211,4.056584690760223,1171.660563968841,-0.21437341611807098,174.58
517.3086146633518,3.752268371237049,1181.910388576858,-0.07501786421871642,177.12
506.2841543277632,3.8193989080848674,1132.8947391881666,0.02131118644286064,164.06
374.65702783391555,4.625131134600516,1129.4784290007196,0.2599866603935497,163.2
342.5212690283254,4.8220979610732115,1128.4750157036483,0.08577380488865634,162.99
307.270003236469,5.032707461258993,1148.7890178335851,0.10291701269196571,167.21
307.07070315714503,5.0339525414869,1112.0500540663152,0.0006486154757209105,159.91
420.3104365863811,4.348666969177174,1139.6234399579776,-0.1361327042044998,165.41
355.17994925237934,4.7412181417060895,1141.0368562401636,0.15495805401114826,165.75
545.2949761729897,3.6433449892146665,1176.83239660346,-0.23155929967321898,173.34
642.3788074240538,3.080498862356521,1174.2577409985306,-0.15448609135954178,172.66
729.3060696300237,2.5772061532209296,1174.8792414603902,-0.16338026132253858,172.89
501.2772049729924,3.9284181811726127,1163.5692261368831,0.31266552432877753,168.59
782.4694483382551,2.2777395682102326,1170.869599509464,-0.42018912876267694,170.52
870.5455797915096,1.75651996579224,1167.660932005267,-0.2288319567752641,169.15
991.5889811500322,1.0212088483966397,1159.8637751888305,-0.41861813797485303,164.78
657.8218650521735,3.1765633990221134,1149.2362228808943,0.3365982503262186,154.7
605.17777847784,3.509568163713807,1159.4438785731616,0.080027875890319,157.93
815.9248860872772,2.1854527627904314,1164.1112202550487,-0.37728727272309304,159.32
777.231068357072,2.430322418893782,1160.8817654036445,0.04742325965293107,157.86
835.2443062566678,2.056006902529179,1154.2132171150445,-0.15401887151046476,155.14
955.3091379844363,1.3134365179476952,1167.8888384142708,-0.36117115349565077,161.85
624.1113917844383,3.378770777958919,1165.390470413457,0.3466916969922189,160.2
790.2862816906121,2.3508308994685523,1170.6977378426132,-0.30423486706941827,161.82
707.9897945204167,2.839909963615044,1185.3786594041057,0.10413503192051304,168.1
759.3588645295129,2.52581497552882,1172.8600341733359,-0.11060033314802668,163.71
735.259066980132,2.6734733487384577,1171.1688964919376,0.03173703327255247,163.05
819.2680965403848,2.1873297328121324,1197.6323937222273,-0.18183970906451108,172.98
908.9064889351843,1.6566139315740962,1188.9902063464167,-0.242631823303441,169.07
920.2024481675847,1.5904431304335331,1191.977370296067,-0.039943404965626636,170.88
766.6263991650133,2.4878604967974134,1191.951029697499,0.1668937626805821,170.96
608.7414578366709,3.3999993840690657,1196.6693513298937,0.2059476969490041,172.92
601.0861158005341,3.4402080417667555,1255.4136853445711,0.012575686997468681,190.2
364.1592598972758,4.6987284280450305,1247.8491153597047,0.39416457920961323,188.07
340.6483657488174,4.8186660436009205,1284.2877370671858,0.06456212085638158,195.83
267.1694155804197,5.157878017807156,1383.3342186338882,0.2157032223151149,216.4
364.02078138494426,4.767051951054583,1546.535688363544,-0.07577264630983467,248.06
415.52179031360146,4.572035641275323,1624.1394120847333,-0.040909205895295044,264.35
701.8490869208833,3.398878952978489,1532.2292039230579,-0.2565939507789126,244.31
521.2071668284439,4.171500771586816,1495.5446020479762,0.2573800029931541,233.57
516.2216437205058,4.1907032143706004,1603.1643364318084,0.009565338746731258,259.37
311.1665419302268,5.008533167614328,1565.7039297542638,0.3972229841283069,250.48
768.1211385510978,3.2030782292701376,1579.6210079366872,-0.36047578760552906,253.35
622.1079134638235,3.8016797224668997,1548.5012282345576,0.1900914032423299,243.68
379.85611956435434,4.790967798768129,1551.8705721770016,0.38940477794381323,244.63
306.8434827804681,5.084086365506203,1571.9675339730318,0.19221129533893583,248.84
559.0303801888322,4.0750151869272,1578.4769295024098,-0.19847640382846518,250.17
396.67632480227655,4.688564274618402,1636.0982907976513,0.29042080920846347,264.35
346.7083782553715,4.872967594161653,1665.820705994931,0.125966546079632,270.7
243.4520626748226,5.2534938567592935,1667.5691773651317,0.29781892234659074,271.08
935.5919975998322,2.6771411582143645,1655.528797866839,-0.49040748286592567,268.92
704.654369580435,3.583330287368604,1616.934427441608,0.24683583080214952,254.59
1081.1451464907636,2.176582827290651,1664.251685921929,-0.3925810202416448,267.9
1407.0379643087217,0.9424473267617175,1656.1550661916465,-0.5670059898731952,264.33
1343.1849530881802,1.1796963995824896,1660.3699240439241,0.045381157324999796,268.87
1365.5879776026675,1.0900017752946258,1638.11022146183,-0.0760319556112979,250.02
1395.5500141705973,0.9657906074137084,1628.7498142367112,-0.11395501429100277,241.46
1269.8149636078538,1.4771875437877036,1632.6417681129897,0.09009712965211802,245.62
1391.62164788193,0.9870616729553559,1637.1729802630339,-0.33179664484280746,248.77
1395.2552994627874,0.9724411694191906,1637.1792135908936,-0.014812147950583535,248.78
1131.4094634097635,2.055669666591635,1631.615563381506,0.18910219237627118,243.33
1219.18802764162,1.6753284378559457,1606.2224033551006,-0.18502059689692615,231.02
949.1733769033885,2.769139054163043,1632.0707590505367,0.2214708844053727,246.61
905.2568366851287,2.9486799924428,1625.7962796384513,0.04626819639793774,244.36
701.4300570074788,3.7284561686690947,1675.0418163320396,0.2251590614040798,261.13
1168.1221374180627,1.894085258666997,1650.488830242787,-0.4919920811773664,254.67
956.1932365034296,2.700687559846967,1665.0697072120615,0.18142700504166992,262.48
1156.6263935704071,1.9514389570467752,1679.1827174883924,-0.2774288347677832,267.78
835.4144671556353,3.1499998747188966,1678.7639336141256,0.2777145050470602,267.73
901.196107692004,2.9089239135839726,1695.7395854483302,-0.07653205419776006,273.14
834.0160658114746,3.1624861843964593,1671.0629090975294,0.0745454194787636,264.68
567.301954154108,4.156099689563931,1681.8016469075717,0.3197949327245407,268.16
453.11803628267404,4.576602266161278,1694.6129330242438,0.20127538259883346,271.27
449.5955060241206,4.588561510777404,1799.7797305703716,0.00777397935304416,294.25
469.11759840320036,4.525666003815405,1875.2420257886467,-0.01370702055846309,310.7
718.4430868965362,3.7164608175210896,1864.6739322363908,-0.1788035585507431,308.42
979.6363797066956,2.877523716421403,1876.4166459294258,-0.2257354892979241,311.65
545.3059604976974,4.240733646955787,1895.089072987255,0.44335880966266006,318.29
1123.786379332585,2.5352599677133023,1984.5831961702825,-0.402164771764612,339.53
1141.9938752396386,2.474171576130657,1880.1629649782203,-0.024095513817363735,298.35
1394.0894644921093,1.6626329455158944,1911.0851789002768,-0.3280041846911536,310.95
1187.564168996534,2.312169433993667,1922.0016680102822,0.14814350208924076,317.64
925.0280285989069,3.207637371639983,1864.5129383785415,0.2210711195669236,292.89
966.4969683934452,3.06693828936095,1871.3357719036062,-0.04386377447868961,295.03
611.5663415794102,4.283446664793142,1860.0625409666673,0.3672340818657887,291.47
682.3277644385824,4.048209525162155,1901.2841345601587,-0.054917723515613644,301.11
731.0109652062384,3.8759266548363525,1827.3555787932492,-0.04255779481149782,282.86
674.9570490550428,4.070823850419829,1844.586157757668,0.07667999362414657,287.32
812.828047723862,3.592107947417658,1848.3968478848988,-0.1175968110122967,288.29
792.720314978372,3.658029531208497,1907.3950737282253,0.024737990774059852,304.72
769.7585844824815,3.7315606530362784,1933.856245803679,0.028965739948921324,311.96
1445.4123882433087,1.5318269189091658,1916.3878927311207,-0.589494299747545,307.46
1419.1410455134576,1.6225680985486268,1888.436416656677,0.018175672869235757,289.23
1308.6446979665532,2.0334284521398636,1854.9659202029702,0.07786142744319398,268.67
1407.9638287397227,1.6712875228334414,1866.7823923831872,-0.1780937652000127,274.53
1387.4956432699594,1.7473578996351287,1857.185446691882,0.014537437007941093,268.8
1564.6255133767118,0.9622222786634405,1781.9241705672766,-0.44932730789475633,225.83
1628.935657709083,0.6801253511821854,1784.1402628488577,-0.29317230928502014,228.2
1295.6422383677263,2.3537964375500104,1763.9065016539255,0.20460809348976783,198.94
500.7957537937074,6.1206448155834305,1791.0276809186944,0.6134768233361866,210.8
656.4124956141375,5.430622603690785,1882.375548397332,-0.11273684925088594,225.75
472.8478116021426,6.261002604270312,1855.5276267291986,0.2796483693386311,220.84
463.63864323801204,6.301309106770932,1901.9124468584773,0.019475966977466414,228.25
678.4091794284896,5.347894224903933,1884.3058482020774,-0.1513042553082388,225.49
684.7741136187242,5.3186129826789665,1842.0511125198404,-0.005475284475263173,217.59
832.1945353293177,4.624338742734041,1815.097735097438,-0.1305367098914615,212.55
1102.7607098467786,3.3722606532837616,1832.214411758589,-0.2707582984524216,216.31
990.6808064533237,3.8832026241246003,1841.6458295039886,0.10163574236248188,219.14
912.0733780106266,4.242093081664267,1840.285765209585,0.07934687735004661,218.81
806.2976679297085,4.751837096960153,1791.3534981295484,0.11597280726648473,207.3
804.8516105069416,4.758664828150928,1811.689914847115,0.0017934535597502804,211.58
1025.0914426099139,3.7130364255927426,1807.9480425818879,-0.21973146677037234,210.84
925.9233691667428,4.185761077831746,1803.1333182479416,0.0967407094831327,209.57
957.3980874143652,4.041515017617047,1840.1457975622807,-0.03446113085112344,218.42
778.6682891357345,4.865090056733062,1833.4198134354624,0.18668284450131334,216.8
908.4041144310182,4.268527555073501,1837.6198778949686,-0.12262106039207767,217.69
1260.6456069453816,2.6812668789189846,1856.262231428445,-0.3718520392981708,222.14
1494.5649575281252,1.6255226880770601,1855.0896345167364,-0.39374826845568334,221.79
