https://www.investing.com
blank,blank,snapped_at,price,market_cap,total_volume
blank,blank,2020-04-06 00:00:00 UTC,0.3810522034263941,242811745.2017699,80234613.22487347
blank,blank,2020-04-05 00:00:00 UTC,0.39268526755367994,249953143.17210826,95135156.07846962
blank,blank,2020-04-04 00:00:00 UTC,0.381455258709155,242990338.11604205,89324713.00416662
blank,blank,2020-04-03 00:00:00 UTC,0.3783220907575799,240210329.95167157,93236542.45203732
blank,blank,2020-04-02 00:00:00 UTC,0.3725732675854312,238646814.3273684,75272068.48476979
blank,blank,2020-04-01 00:00:00 UTC,0.3717595785776974,237394794.53725672,71018087.69462685
blank,blank,2020-03-31 00:00:00 UTC,0.36645454080381146,234192197.1678426,71668505.27614157
blank,blank,2020-03-30 00:00:00 UTC,0.3468621633780302,221356500.56540617,65770124.20240155
blank,blank,2020-03-29 00:00:00 UTC,0.3613407759551046,230075210.40384266,80497645.9919161
blank,blank,2020-03-28 00:00:00 UTC,0.3652851115521699,230570488.06872842,71609114.20142333
blank,blank,2020-03-27 00:00:00 UTC,0.38675477979759637,246519254.1996774,66472923.395875774
blank,blank,2020-03-26 00:00:00 UTC,0.37317616437765966,237236523.0383516,89883522.42354126
blank,blank,2020-03-25 00:00:00 UTC,0.38740605574197684,246699976.68103284,101077719.1175011
blank,blank,2020-03-24 00:00:00 UTC,0.37261948508467074,236066773.87310523,94189451.89114496
blank,blank,2020-03-23 00:00:00 UTC,0.3463177499939921,220819305.30964586,95903705.7586977
blank,blank,2020-03-22 00:00:00 UTC,0.37148003351607495,236461664.66494763,104378742.95007482
blank,blank,2020-03-21 00:00:00 UTC,0.3770067235052027,239899958.41596907,134681412.850298
blank,blank,2020-03-20 00:00:00 UTC,0.3764871997220369,240387341.5657662,127529023.23252888
blank,blank,2020-03-19 00:00:00 UTC,0.3311255471854378,209350909.07705563,82383427.62518571
blank,blank,2020-03-18 00:00:00 UTC,0.329675589661243,211448292.0289907,91014878.8227773
blank,blank,2020-03-17 00:00:00 UTC,0.3093366413249629,197836127.7328843,109903728.05139807
blank,blank,2020-03-16 00:00:00 UTC,0.34635752851118906,221576624.8683928,73669632.52437063
blank,blank,2020-03-15 00:00:00 UTC,0.32976477174049473,209408570.54031253,88796252.8569124
blank,blank,2020-03-14 00:00:00 UTC,0.3464561955758626,218773514.2331319,173364255.72539377
blank,blank,2020-03-13 00:00:00 UTC,0.31463548677949665,203248566.9106707,132400084.75312006
blank,blank,2020-03-12 00:00:00 UTC,0.5778828738168207,366912003.85262734,120467527.65797436
blank,blank,2020-03-11 00:00:00 UTC,0.5911381048814918,378426700.70926166,123304782.09026854
