https://www.investing.com
blank,blank,snapped_at,price,market_cap,total_volume
blank,blank,2020-08-08 00:00:00 UTC,0.2518934192802063,375732921.51653033,238128296.76580536
blank,blank,2020-08-07 00:00:00 UTC,0.2589062614215278,384794813.9288303,164953749.7968566
blank,blank,2020-08-06 00:00:00 UTC,0.2572426226742363,382398807.38421667,142898996.2350156
blank,blank,2020-08-05 00:00:00 UTC,0.26101688421247893,388160559.277719,121506436.50665675
blank,blank,2020-08-04 00:00:00 UTC,0.2506538830653076,372525441.9638216,130799954.93917818
blank,blank,2020-08-03 00:00:00 UTC,0.24296877667478836,361105635.8335957,148396060.35368916
blank,blank,2020-08-02 00:00:00 UTC,0.2591818992614422,384889262.1878428,182529229.60738415
blank,blank,2020-08-01 00:00:00 UTC,0.25263581141753144,376212289.9417409,124932685.89880252
blank,blank,2020-07-31 00:00:00 UTC,0.2471805953362,368967682.98231804,134377945.74631432
blank,blank,2020-07-30 00:00:00 UTC,0.24686609797026154,367132694.9094588,127465876.58804202
blank,blank,2020-07-29 00:00:00 UTC,0.2513233855279171,373622343.57839304,126354490.54182667
blank,blank,2020-07-28 00:00:00 UTC,0.2467915720871609,366982186.3459661,151662337.74449876
blank,blank,2020-07-27 00:00:00 UTC,0.25420969102760055,378374830.4845074,108431087.12216452
blank,blank,2020-07-26 00:00:00 UTC,0.26299002387451254,391069488.8501316,108526922.02579007
blank,blank,2020-07-25 00:00:00 UTC,0.2576120666412261,383017556.3738527,133451165.52823135
blank,blank,2020-07-24 00:00:00 UTC,0.2631325904355044,391525668.64816284,56309105.37565566
blank,blank,2020-07-23 00:00:00 UTC,0.26365091342158054,391613143.9759993,48988947.08426094
blank,blank,2020-07-22 00:00:00 UTC,0.2604187286034546,386518622.7625463,57030189.571883395
blank,blank,2020-07-21 00:00:00 UTC,0.25893740301268947,384654784.3119779,61585096.538977064
blank,blank,2020-07-20 00:00:00 UTC,0.2739162996684604,406906124.5792417,69727288.4698188
blank,blank,2020-07-19 00:00:00 UTC,0.2691273056840691,400013645.320874,57063528.41908872
blank,blank,2020-07-18 00:00:00 UTC,0.2658882633412866,395159722.1746675,93775842.9766323
blank,blank,2020-07-17 00:00:00 UTC,0.25920480324837386,385918122.2318153,104798742.01271398
blank,blank,2020-07-16 00:00:00 UTC,0.2596852972031875,384597206.74552745,52139310.11494565
blank,blank,2020-07-15 00:00:00 UTC,0.2628541096299847,389537328.78059506,63812951.58633598
blank,blank,2020-07-14 00:00:00 UTC,0.2630054967858393,388444539.4459999,99488481.93272902
blank,blank,2020-07-13 00:00:00 UTC,0.25887119683742077,382132378.64851654,50476121.68204258
blank,blank,2020-07-12 00:00:00 UTC,0.25812274892495024,382269116.6016079,51817338.06015464
blank,blank,2020-07-11 00:00:00 UTC,0.25452963545831336,377369963.82144505,51965214.343814574
blank,blank,2020-07-10 00:00:00 UTC,0.2607853129061922,386165548.1660543,72452935.30408971
blank,blank,2020-07-09 00:00:00 UTC,0.26337130985493107,389408516.4044216,70849597.08007617
blank,blank,2020-07-08 00:00:00 UTC,0.2545194758226108,376530368.62698114,57392129.89025883
blank,blank,2020-07-07 00:00:00 UTC,0.2610051963231838,385180674.975128,68368858.65497458
blank,blank,2020-07-06 00:00:00 UTC,0.24666623739939741,363785877.81138235,55375644.42652991
