balance,n_barrels,estimated_total_balance,buy_or_sell_ratio,price
1000,0,1000,0,90.99
1000.0,0.0,1000.0,-0.028100585657968403,91.48
684.1432843852131,3.46600148814646,1000.0,0.3158567156147869,91.13
709.2072178937491,3.1870484162651467,995.5635180951725,-0.08048267516194614,89.85
727.350994070748,2.9884953830303145,1000.4397021720581,-0.062299973926192576,91.38
753.8142125509812,2.6995640752430754,1001.0672862024945,-0.09668119597168813,91.59
766.995252034271,2.55210866095412,995.1282452369597,-0.054621935312159024,89.39
642.3548723397125,3.9324007948916444,997.450664118428,0.162504760445361,90.3
382.172878518381,6.876635193684578,989.8611305842873,0.4050440107563051,88.37
472.4337255925674,5.851758992092817,987.7981400261817,-0.14903745403464114,88.07
437.5758226647814,6.242367496438245,994.6446980469303,0.07378368867308144,89.24
466.2516463015947,5.927629008491661,1006.3179252652699,-0.05041973067528733,91.11
346.60166450916745,7.23029620274781,1010.7043707315537,0.25662103874917297,91.85
356.86342291337087,7.1180108498185675,1007.3784344782897,-0.015529841348210435,91.39
285.8634293470831,7.8937127351707765,1008.3749559972644,0.1989556480365966,91.53
331.178761439597,7.397812843591504,1007.1908990869887,-0.06282213556743314,91.38
222.99212476484536,8.588639884590421,1003.270058279885,0.3266714212121467,90.85
145.24924832402914,9.466495309622221,983.6020729441731,0.3486350763409218,88.56
300.362638827768,7.708238786115773,980.3834645389015,-0.18573468490701814,88.22
303.47245987408587,7.672386572070144,968.97527113545,-0.004651155087489873,86.74
299.50818684516895,7.718981224502171,956.2391094258137,0.013063040483349705,85.08
366.6913554582214,6.939141774553796,964.498419336031,-0.10102880513207481,86.15
274.51398511244486,8.030644087706865,952.7018783192896,0.2513759023050618,84.45
462.29575569074126,5.900391443596866,982.4152614438051,-0.2652654781913375,88.15
449.60515675331834,6.039863901421055,999.17237314362,0.027451255567901994,90.99
401.1830599332791,6.580651223512178,990.4145704865596,0.10769915801167432,89.54
427.24483263602184,6.290366386101366,991.9939267802024,-0.04411187093059212,89.78
227.25573122082662,8.52688060456698,989.729394881206,0.46809015847260066,89.42
223.83372966897554,8.56582451661718,976.5127299441272,0.015057932899944684,87.87
397.8805161900177,6.549059898760376,963.0643854530382,-0.23544313964690763,86.3
265.4869422062379,8.091209857802657,960.117308498596,0.3327470650021776,85.85
349.05975129511216,7.114777925463899,958.0135939355673,-0.12067811235882692,85.59
571.949225317964,4.50605280815524,956.9463772467477,-0.36666290144798364,85.44
354.7705677574763,7.079564569744145,952.2150217981846,0.37971667404523796,84.39
335.4997816282476,7.309911045111448,947.0469396622714,0.054319010314300635,83.66
205.7898921988596,8.870236913382687,943.1726868083624,0.38661691164113415,83.13
142.83307681100587,9.621511560015787,949.1157455403287,0.3059276367520379,83.8
152.15184998566414,9.511943386298464,961.1426349903485,-0.01138783371343189,85.05
243.58710941151173,8.436613979902514,960.9523961226225,-0.11305044224137355,85.03
216.91264742363578,8.72451966784505,1025.2393946494797,0.1095068702622214,92.65
350.7801860451191,7.33064692084918,1054.8155163234742,-0.15976498421261,96.04
