balance,n_barrels,estimated_total_balance,buy_or_sell_ratio,price
1000,0,1000,0,90.99
1000.0,0.0,1000.0,-0.013911684967702682,91.48
786.934196922387,2.338042390843993,1000.0,0.21306580307761305,91.13
796.7174946101971,2.2291576085645253,997.0073057397198,-0.04657091877626818,89.85
775.0601471305223,2.466160754544771,1000.4179168808234,0.027183220685107395,91.38
781.1048566248159,2.4001632712573646,1000.9358106392779,-0.026761225182009196,91.59
801.1037604915904,2.176436860397374,995.6554514425117,-0.09321299660701328,89.39
675.2630251804555,3.570021969047816,997.6360089854734,0.1570841899854693,90.3
435.686780418466,6.281080526951964,990.7458665852112,0.3547895202731792,88.37
538.4339085597802,5.114427544763771,988.8615424271254,-0.18574080959193462,88.07
522.421274240842,5.2938609190234995,994.8454226544991,0.029739275451223502,89.24
550.3462370510554,4.9873636869939375,1004.744942573073,-0.05789672919591891,91.11
422.16002822038445,6.382967484823779,1008.4355917014485,0.23291920649360082,91.85
404.08503014258537,6.580746214201163,1005.4994266584297,0.042815512766555035,91.39
334.63937998177227,7.339466307731296,1006.4207311284179,0.17185900238944393,91.53
383.3382768973429,6.806539005087713,1005.3198111822581,-0.07261117911014929,91.38
289.5935318256512,7.838401911765662,1001.7123455095616,0.24454835512498613,90.85
201.45910109570167,8.833596477370332,983.7624051316182,0.3043383951786968,88.56
343.53642147856146,7.2231076949756385,980.7589823293123,-0.1823140536836157,88.22
375.6400629483567,6.852994235559046,970.0687829407483,-0.051240196747175955,86.74
365.2029992272603,6.975667763075458,958.6928125097203,0.02778474595914241,85.08
410.7629698528734,6.446823066318486,966.156777016211,-0.0758127701488772,86.15
333.6973899796684,7.359381738588527,955.1971778034696,0.18761569452282484,84.45
461.05317271126484,5.914619597560774,982.4268902362471,-0.19631569503348625,88.15
415.5433087088879,6.414782956197734,999.2244098933197,0.09870849328452093,90.99
378.7796780035193,6.825366278795105,989.922974606833,0.08847123737738648,89.54
405.58964380086155,6.526747813687706,991.5610625137438,-0.04375127325183117,89.78
