balance,n_barrels,estimated_total_balance,buy_or_sell_ratio,price
1000,0,1000,0,90.99
966.4402549161928,0.36685335684091913,1000.0,0.03355974508380729,91.48
591.763958032064,4.478301802842552,999.8716013251058,0.38768697286581855,91.13
555.11327096936,4.886211508604423,994.1393750174673,0.061934638913440254,89.85
625.6404754848313,4.114410189765822,1001.6152786256321,-0.15795495497472628,91.38
702.2476260698431,3.2779962735630503,1002.479304765483,-0.20328889868182473,91.59
720.5391523142581,3.0733701828994975,995.2677129636442,-0.062424137670276346,89.39
592.8142489434086,4.487820940051762,998.0644798300827,0.1772629606047322,90.3
332.98906568993164,7.428017649947394,989.402985415783,0.43829105612183167,88.37
518.1430171016524,5.325667798559626,987.1745801207985,-0.2830297328928207,88.07
429.2481139823455,6.321800733558582,993.4056114451134,0.1715644140425943,89.24
395.38843281411056,6.693435912663345,1005.2273788168679,0.07888137435037755,91.11
346.34710322021823,7.227364378573985,1010.1805213922387,0.1240332936521408,91.85
301.0622737818832,7.722876244624264,1006.8559337780948,0.13074984319860622,91.39
243.42726131289436,8.352560637380616,1007.9371364523422,0.19143884002797665,91.53
203.7966934081426,8.786250371510095,1006.684252356735,0.16280250490848586,91.38
140.52953085518922,9.48264181403022,1002.0275396598347,0.31044253709381125,90.85
96.8789446696963,9.97553461196939,980.3122899057055,0.3106150424032464,88.56
114.75512630449671,9.772902763921325,976.9206081376359,-0.02031288105651336,88.22
149.46306318517844,9.37276514712767,962.4567120470324,-0.04094357904294782,86.74
148.1995667892195,9.38761583349296,946.8979219028005,0.008453569524354793,85.08
220.2250496736676,8.551568440754155,956.9426708446381,-0.08905854346488822,86.15
166.63752696493222,9.186115778927457,942.405004495356,0.24333073275788603,84.45
462.4128877511986,5.830751504551207,976.3936328773875,-0.3652647490110354,88.15
425.3821283235261,6.2377276494866125,992.9529671503129,0.08008159030290028,90.99
304.77967980085947,7.584639069217086,983.9082620585575,0.2835155510598742,89.54
275.48429523322125,7.91094096905712,985.7285754351694,0.09611987448369122,89.78
139.03687399186336,9.436857109085725,982.8806366863089,0.4953001808173615,89.42
131.59672256843663,9.521529368371338,968.2535081672261,0.05351207352275586,87.87
304.39005955110747,7.519289078885002,953.3047070588831,-0.21028557619507932,86.3
195.16480624724198,8.79156925714785,949.9210269733849,0.35883318090263205,85.85
331.2983037956085,7.2010388499932,947.6352189665265,-0.18091541573894718,85.59
702.0802833307969,2.861362123223672,946.5550631390274,-0.6026459261185109,85.44
470.7996768328837,5.601978386974272,943.5506329096424,0.32942187950454305,84.39
457.961406637644,5.755436075179384,939.4611886871512,0.027269071809063173,83.66
266.47714073649286,8.058867639008943,936.4108075673063,0.41812314995499306,83.13
146.44137248725738,9.491275374680011,941.8102488854423,0.4504542788078524,83.8
159.99913587163365,9.331866046233495,953.6743431037924,-0.0167953538543171,85.05
124.54477243057227,9.748829040953728,953.4877057828678,0.22159096827564256,85.03
90.17398537124765,10.11980353700688,1027.7737830749352,0.275971334553481,92.65
258.040851416328,8.371918634413374,1062.0799170653886,-0.17271925252320422,96.04
324.6257399777287,7.677095629494239,1060.3218141521616,-0.08299447656634111,95.83
238.90788700702132,8.56517947709792,1065.6190101365125,0.2640513132956991,96.52
170.38699355169297,9.270852942137347,1070.5868142332292,0.2868088379740874,97.1
103.57205744317677,9.941483636792734,1094.0420721768369,0.3921363639076447,99.63
67.87978252217233,10.290484076032046,1120.2875889779696,0.344612975759282,102.27
54.28772271362604,10.423844160495804,1116.6859195513582,0.20023723270042257,101.92
37.7846438597118,10.582010528656761,1141.9116224197585,0.3039928372197499,104.34
25.288926121965147,10.70059947938037,1152.8110932642749,0.3307088928544942,105.37
242.3176918012701,8.634839288258107,1149.4939074256667,-0.19305088421474897,105.06
234.48534934204517,8.709868912352608,1143.7085651025338,0.03232261912451851,104.39
418.00251977469196,6.923466007333171,1129.2501827080287,-0.2051010093258585,102.73
786.8848972669788,3.2762208274608473,1118.241871756369,-0.5267946973393454,101.14
858.7121341282541,2.5664655225075337,1118.4384450060165,-0.21663842040323997,101.2
887.8588061861905,2.2666951629689516,1108.2495768816616,-0.1168028001582874,97.23
668.8822879274481,4.501377459721093,1109.972265205518,0.2466343935916556,97.99
